Date;AveragePrice;Large Bags;year;region
2016-05-08;1.27;232.42;2016;Albany
2016-05-01;1.03;321.86;2016;Albany
2016-04-24;1.18;337.81;2016;Albany
2016-04-17;1.22;712.25;2016;Albany
2016-04-10;1.46;443.08;2016;Albany
2016-04-03;0.85;468.85;2016;Albany
2016-03-27;1.49;500.43;2016;Albany
2016-03-20;1.32;198.35;2016;Albany
2016-03-13;1.18;421.58;2016;Albany
2016-03-06;1.27;435.52;2016;Albany
2016-02-28;1.26;1054.05;2016;Albany
2016-02-21;1.28;2157.76;2016;Albany
2016-02-14;1.13;1558.83;2016;Albany
2016-02-07;1.07;850.92;2016;Albany
2016-01-31;1.16;912.17;2016;Albany
2016-01-24;1.22;746.44;2016;Albany
2016-01-17;1.26;124.68;2016;Albany
2016-01-10;1.28;173.88;2016;Albany
2016-01-03;1.03;173.76;2016;Albany
2016-12-25;0.91;91847.1;2016;Atlanta
2016-12-18;0.94;76009.75;2016;Atlanta
2016-12-11;1.06;66736.53;2016;Atlanta
2016-12-04;1.03;103784.41;2016;Atlanta
2016-11-27;1.22;65518.75;2016;Atlanta
2016-11-20;1.14;72236.28;2016;Atlanta
2016-11-13;1.25;66233.39;2016;Atlanta
2016-11-06;1.29;78956.25;2016;Atlanta
2016-10-30;1.26;82115.28;2016;Atlanta
2016-10-23;1.23;72639.97;2016;Atlanta
2016-10-16;1.16;100984.88;2016;Atlanta
2016-10-09;1.23;99113.85;2016;Atlanta
2016-10-02;1.26;83706.28;2016;Atlanta
2016-09-25;1.26;73830.32;2016;Atlanta
2016-09-18;1.01;82907.37;2016;Atlanta
2016-09-11;0.9;62713.26;2016;Atlanta
2016-09-04;0.89;75979.08;2016;Atlanta
2016-08-28;0.95;70394.15;2016;Atlanta
2016-08-21;0.94;47001.01;2016;Atlanta
2016-08-14;0.87;59729.95;2016;Atlanta
2016-08-07;1.04;61075.46;2016;Atlanta
2016-07-31;0.98;66694.47;2016;Atlanta
2016-07-24;1;66553.55;2016;Atlanta
2016-07-17;1.01;78958.75;2016;Atlanta
2016-07-10;0.92;78213.83;2016;Atlanta
2016-07-03;0.77;110544.79;2016;Atlanta
2016-06-26;0.85;52123.23;2016;Atlanta
2016-06-19;0.78;84045.68;2016;Atlanta
2016-06-12;0.78;55753.42;2016;Atlanta
2016-06-05;0.75;105974.65;2016;Atlanta
2016-05-29;0.78;186791.99;2016;Atlanta
2016-05-22;0.79;171020.72;2016;Atlanta
2016-05-15;0.68;169317.09;2016;Atlanta
2016-05-08;0.81;206444.51;2016;Atlanta
2016-05-01;0.77;217337.59;2016;Atlanta
2016-04-24;0.79;158919.6;2016;Atlanta
2016-04-17;0.89;130217.81;2016;Atlanta
2016-04-10;0.83;119037.82;2016;Atlanta
2016-04-03;1.03;36611.39;2016;Atlanta
2016-03-27;0.98;32268.42;2016;Atlanta
2016-03-20;0.98;34551.03;2016;Atlanta
2016-03-13;0.9;66700.32;2016;Atlanta
2016-03-06;1.03;33478.88;2016;Atlanta
2016-02-28;0.9;61906.96;2016;Atlanta
2016-02-21;1.04;27708.57;2016;Atlanta
2016-02-14;0.97;34842.39;2016;Atlanta
2016-02-07;0.76;94449.33;2016;Atlanta
2016-01-31;1.04;32830.7;2016;Atlanta
2016-01-24;0.92;58468.29;2016;Atlanta
2016-01-17;1.04;33270.84;2016;Atlanta
2016-01-10;0.93;58630.44;2016;Atlanta
2016-01-03;1.05;21906.93;2016;Atlanta
2016-12-25;1.47;2629.52;2016;BaltimoreWashington
2016-12-18;1.21;2845.65;2016;BaltimoreWashington
2016-12-11;1.35;11028.86;2016;BaltimoreWashington
2016-12-04;1.41;1738.23;2016;BaltimoreWashington
2016-11-27;1.49;1715.5;2016;BaltimoreWashington
2016-11-20;1.6;1882.62;2016;BaltimoreWashington
2016-11-13;1.73;1348.06;2016;BaltimoreWashington
2016-11-06;1.8;1048.82;2016;BaltimoreWashington
2016-10-30;1.86;565.76;2016;BaltimoreWashington
2016-10-23;1.85;382.89;2016;BaltimoreWashington
2016-10-16;1.69;1238.44;2016;BaltimoreWashington
2016-10-09;1.59;1332.15;2016;BaltimoreWashington
2016-10-02;1.66;1423.03;2016;BaltimoreWashington
2016-09-25;1.58;1251.9;2016;BaltimoreWashington
2016-09-18;1.5;3746.56;2016;BaltimoreWashington
2016-09-11;1.34;4043.27;2016;BaltimoreWashington
2016-09-04;1.51;2898.23;2016;BaltimoreWashington
2016-08-28;1.57;3978.68;2016;BaltimoreWashington
2016-08-21;1.48;15197.45;2016;BaltimoreWashington
2016-08-14;1.52;6984.04;2016;BaltimoreWashington
2016-08-07;1.52;2285.85;2016;BaltimoreWashington
2016-07-31;1.65;706.6;2016;BaltimoreWashington
2016-07-24;1.64;1005.66;2016;BaltimoreWashington
2016-07-17;1.47;2257.55;2016;BaltimoreWashington
2016-07-10;1.37;2447.94;2016;BaltimoreWashington
2016-07-03;1.38;2969.08;2016;BaltimoreWashington
2016-06-26;1.36;3059.39;2016;BaltimoreWashington
2016-06-19;1.37;3085.45;2016;BaltimoreWashington
2016-06-12;1.34;3451.71;2016;BaltimoreWashington
2016-06-05;1.33;8328.92;2016;BaltimoreWashington
2016-05-29;1.19;3716.12;2016;BaltimoreWashington
2016-05-22;1.19;2950.73;2016;BaltimoreWashington
2016-05-15;1.12;6194.73;2016;BaltimoreWashington
2016-05-08;0.95;2691.39;2016;BaltimoreWashington
2016-05-01;1.07;3244.04;2016;BaltimoreWashington
2016-04-24;1.13;3132.4;2016;BaltimoreWashington
2016-04-17;1.13;3034.21;2016;BaltimoreWashington
2016-04-10;1.12;2536.64;2016;BaltimoreWashington
2016-04-03;1.14;2812.3;2016;BaltimoreWashington
2016-03-27;1.19;3140.9;2016;BaltimoreWashington
2016-03-20;1.1;2688.9;2016;BaltimoreWashington
2016-03-13;1.18;2913.4;2016;BaltimoreWashington
2016-03-06;1.21;2742.75;2016;BaltimoreWashington
2016-02-28;1.12;2622.45;2016;BaltimoreWashington
2016-02-21;1.2;6366.74;2016;BaltimoreWashington
2016-02-14;1.11;6791.41;2016;BaltimoreWashington
2016-02-07;1.1;4934.43;2016;BaltimoreWashington
2016-01-31;1.11;3591.04;2016;BaltimoreWashington
2016-01-24;1.09;5825.15;2016;BaltimoreWashington
2016-01-17;1.17;2591.72;2016;BaltimoreWashington
2016-01-10;1.17;2398.44;2016;BaltimoreWashington
2016-01-03;1.11;2294.86;2016;BaltimoreWashington
2016-12-25;1.03;662.22;2016;Boise
2016-12-18;1.02;327.28;2016;Boise
2016-12-11;0.8;319.56;2016;Boise
2016-12-04;1.01;217.75;2016;Boise
2016-11-27;1.22;0;2016;Boise
2016-11-20;1.27;2.86;2016;Boise
2016-11-13;1.28;140.41;2016;Boise
2016-11-06;1.37;408.16;2016;Boise
2016-10-30;1.34;622.44;2016;Boise
2016-10-23;1.17;1098.42;2016;Boise
2016-10-16;1.09;1197.89;2016;Boise
2016-10-09;1.03;8576.21;2016;Boise
2016-10-02;0.9;7430.88;2016;Boise
2016-09-25;0.91;5564.81;2016;Boise
2016-09-18;0.97;5198.62;2016;Boise
2016-09-11;0.89;927.29;2016;Boise
2016-09-04;1.01;1718.65;2016;Boise
2016-08-28;0.99;1693.93;2016;Boise
2016-08-21;0.9;1577.78;2016;Boise
2016-08-14;0.93;671.26;2016;Boise
2016-08-07;0.76;246.66;2016;Boise
2016-07-31;0.78;0;2016;Boise
2016-07-24;0.74;16.82;2016;Boise
2016-07-17;0.7;799.61;2016;Boise
2016-07-10;0.75;20.39;2016;Boise
2016-07-03;0.77;20.52;2016;Boise
2016-06-26;0.69;34.45;2016;Boise
2016-06-19;0.7;83.05;2016;Boise
2016-06-12;0.67;245.8;2016;Boise
2016-06-05;0.63;8.8;2016;Boise
2016-05-29;0.63;926.1;2016;Boise
2016-05-22;0.65;35.29;2016;Boise
2016-05-15;0.58;2490.17;2016;Boise
2016-05-08;0.61;330.49;2016;Boise
2016-05-01;0.63;140.79;2016;Boise
2016-04-24;0.65;5.85;2016;Boise
2016-04-17;0.67;14.55;2016;Boise
2016-04-10;0.82;156.09;2016;Boise
2016-04-03;0.82;94.75;2016;Boise
2016-03-27;0.81;242.28;2016;Boise
2016-03-20;0.94;62.69;2016;Boise
2016-03-13;0.83;784.39;2016;Boise
2016-03-06;0.86;527.8;2016;Boise
2016-02-28;0.89;472.26;2016;Boise
2016-02-21;0.74;50.05;2016;Boise
2016-02-14;0.94;85.14;2016;Boise
2016-02-07;0.82;452.82;2016;Boise
2016-01-31;0.94;46.78;2016;Boise
2016-01-24;0.9;1614.91;2016;Boise
2016-01-17;0.92;951.46;2016;Boise
2016-01-10;0.93;16.94;2016;Boise
2016-01-03;0.77;17;2016;Boise
2016-12-25;1.28;1069.52;2016;Boston
2016-12-18;1.09;1445.56;2016;Boston
2016-12-11;1.22;1634.18;2016;Boston
2016-12-04;1.26;307.69;2016;Boston
2016-11-27;1.45;31.11;2016;Boston
2016-11-20;1.39;35.56;2016;Boston
2016-11-13;1.56;0;2016;Boston
2016-11-06;1.62;0;2016;Boston
2016-10-30;1.67;3.69;2016;Boston
2016-10-23;1.58;0;2016;Boston
2016-10-16;1.6;0;2016;Boston
2016-10-09;1.49;0;2016;Boston
2016-10-02;1.59;0;2016;Boston
2016-09-25;1.53;0;2016;Boston
2016-09-18;1.45;332.54;2016;Boston
2016-09-11;1.27;900.08;2016;Boston
2016-09-04;1.41;665.06;2016;Boston
2016-08-28;1.37;1187.52;2016;Boston
2016-08-21;1.31;7400.05;2016;Boston
2016-08-14;1.29;3642.34;2016;Boston
2016-08-07;1.48;176.08;2016;Boston
2016-07-31;1.61;5.5;2016;Boston
2016-07-24;1.52;11.11;2016;Boston
2016-07-17;1.56;9.14;2016;Boston
2016-07-10;1.32;49.25;2016;Boston
2016-07-03;1.38;137.73;2016;Boston
2016-06-26;1.33;142.92;2016;Boston
2016-06-19;1.32;141.3;2016;Boston
2016-06-12;1.29;87.1;2016;Boston
2016-06-05;1.26;120.91;2016;Boston
2016-05-29;1.08;142.22;2016;Boston
2016-05-22;1.05;136.92;2016;Boston
2016-05-15;1.06;198.89;2016;Boston
2016-05-08;0.85;96.67;2016;Boston
2016-05-01;1.05;54.45;2016;Boston
2016-04-24;1.07;152.2;2016;Boston
2016-04-17;1.08;109.53;2016;Boston
2016-04-10;0.99;87.78;2016;Boston
2016-04-03;1.11;131.11;2016;Boston
2016-03-27;1.08;112.78;2016;Boston
2016-03-20;1.1;150;2016;Boston
2016-03-13;1.05;150.37;2016;Boston
2016-03-06;1.1;282.02;2016;Boston
2016-02-28;1.08;644.14;2016;Boston
2016-02-21;1.14;2238.28;2016;Boston
2016-02-14;0.98;1980.05;2016;Boston
2016-02-07;1.05;1896.14;2016;Boston
2016-01-31;1.03;827.58;2016;Boston
2016-01-24;1.05;378.68;2016;Boston
2016-01-17;1.02;243.8;2016;Boston
2016-01-10;1.15;182.26;2016;Boston
2016-01-03;1.01;269.23;2016;Boston
2016-12-25;1.41;1660.2;2016;BuffaloRochester
2016-12-18;1.36;2191.27;2016;BuffaloRochester
2016-12-11;1.47;1736.71;2016;BuffaloRochester
2016-12-04;1.66;1256.03;2016;BuffaloRochester
2016-11-27;1.57;0;2016;BuffaloRochester
2016-11-20;1.63;0;2016;BuffaloRochester
2016-11-13;1.6;0;2016;BuffaloRochester
2016-11-06;1.64;0;2016;BuffaloRochester
2016-10-30;1.65;0;2016;BuffaloRochester
2016-10-23;1.6;0;2016;BuffaloRochester
2016-10-16;1.36;0;2016;BuffaloRochester
2016-10-09;1.37;0;2016;BuffaloRochester
2016-10-02;1.35;0;2016;BuffaloRochester
2016-09-25;1.4;4.44;2016;BuffaloRochester
2016-09-18;1.54;806.63;2016;BuffaloRochester
2016-09-11;1.38;1102.1;2016;BuffaloRochester
2016-09-04;1.48;53.04;2016;BuffaloRochester
2016-08-28;1.4;0;2016;BuffaloRochester
2016-08-21;1.33;0;2016;BuffaloRochester
2016-08-14;1.41;0;2016;BuffaloRochester
2016-08-07;1.5;0;2016;BuffaloRochester
2016-07-31;1.45;0;2016;BuffaloRochester
2016-07-24;1.44;0;2016;BuffaloRochester
2016-07-17;1.3;0;2016;BuffaloRochester
2016-07-10;1.25;0;2016;BuffaloRochester
2016-07-03;1.3;0;2016;BuffaloRochester
2016-06-26;1.26;0;2016;BuffaloRochester
2016-06-19;1.23;0;2016;BuffaloRochester
2016-06-12;1.15;0;2016;BuffaloRochester
2016-06-05;1.15;0;2016;BuffaloRochester
2016-05-29;1.19;0;2016;BuffaloRochester
2016-05-22;1.12;0;2016;BuffaloRochester
2016-05-15;1.09;0;2016;BuffaloRochester
2016-05-08;1.09;0;2016;BuffaloRochester
2016-05-01;1.11;0;2016;BuffaloRochester
2016-04-24;1.15;0;2016;BuffaloRochester
2016-04-17;1.14;0;2016;BuffaloRochester
2016-04-10;1.1;113.33;2016;BuffaloRochester
2016-04-03;1.04;51.11;2016;BuffaloRochester
2016-03-27;1.13;0;2016;BuffaloRochester
2016-03-20;1.14;0;2016;BuffaloRochester
2016-03-13;1.11;0;2016;BuffaloRochester
2016-03-06;1.36;8.89;2016;BuffaloRochester
2016-02-28;1.22;780;2016;BuffaloRochester
2016-02-21;1.31;3322.22;2016;BuffaloRochester
2016-02-14;1.29;2240;2016;BuffaloRochester
2016-02-07;1.3;1771.11;2016;BuffaloRochester
2016-01-31;1.21;957.78;2016;BuffaloRochester
2016-01-24;1.31;126.67;2016;BuffaloRochester
2016-01-17;1.38;0;2016;BuffaloRochester
2016-01-10;1.35;0;2016;BuffaloRochester
2016-01-03;1.39;0;2016;BuffaloRochester
2016-12-25;0.94;99069.58;2016;California
2016-12-18;0.95;135367.97;2016;California
2016-12-11;0.9;177399.8;2016;California
2016-12-04;0.98;27829.79;2016;California
2016-11-27;1.21;49696.87;2016;California
2016-11-20;1.32;61429.08;2016;California
2016-11-13;1.48;60542.13;2016;California
2016-11-06;1.68;35997.83;2016;California
2016-10-30;1.68;25241.6;2016;California
2016-10-23;1.39;55799.76;2016;California
2016-10-16;1.4;73117.52;2016;California
2016-10-09;1.34;74894.96;2016;California
2016-10-02;1.19;58294.32;2016;California
2016-09-25;1.15;53653.13;2016;California
2016-09-18;1.22;59481.09;2016;California
2016-09-11;1.12;66072.42;2016;California
2016-09-04;1.08;47476.91;2016;California
2016-08-28;0.99;46601.83;2016;California
2016-08-21;1.05;61139.96;2016;California
2016-08-14;1.07;73032.78;2016;California
2016-08-07;1.17;89290.29;2016;California
2016-07-31;1.22;95425.63;2016;California
2016-07-24;1.2;82025.57;2016;California
2016-07-17;1.14;97434.91;2016;California
2016-07-10;1.08;107540.46;2016;California
2016-07-03;1.1;119871.18;2016;California
2016-06-26;1.03;107903.9;2016;California
2016-06-19;1.06;101882.82;2016;California
2016-06-12;1.01;110755.4;2016;California
2016-06-05;0.94;171241.77;2016;California
2016-05-29;0.98;160781.09;2016;California
2016-05-22;0.9;129666.02;2016;California
2016-05-15;0.97;155366.22;2016;California
2016-05-08;0.79;508755.56;2016;California
2016-05-01;0.75;485685.06;2016;California
2016-04-24;0.84;257014.51;2016;California
2016-04-17;0.93;88790.8;2016;California
2016-04-10;0.94;183825.53;2016;California
2016-04-03;0.93;201547.46;2016;California
2016-03-27;0.93;259874.87;2016;California
2016-03-20;0.91;189928.31;2016;California
2016-03-13;0.96;186807.69;2016;California
2016-03-06;0.92;230048.66;2016;California
2016-02-28;0.89;282242.79;2016;California
2016-02-21;0.89;167309.24;2016;California
2016-02-14;0.82;333029.79;2016;California
2016-02-07;0.7;344774.59;2016;California
2016-01-31;0.88;134692.75;2016;California
2016-01-24;0.88;147881.99;2016;California
2016-01-17;0.9;162289.68;2016;California
2016-01-10;0.87;321613.97;2016;California
2016-01-03;0.73;340852.13;2016;California
2016-12-25;1.25;10232.98;2016;Charlotte
2016-12-18;1.24;10048.26;2016;Charlotte
2016-12-11;1.33;6109.38;2016;Charlotte
2016-12-04;1.34;11766.37;2016;Charlotte
2016-11-27;1.54;5861.41;2016;Charlotte
2016-11-20;1.57;6021.29;2016;Charlotte
2016-11-13;1.64;6940.87;2016;Charlotte
2016-11-06;1.57;6586.31;2016;Charlotte
2016-10-30;1.58;6816.57;2016;Charlotte
2016-10-23;1.52;5658.79;2016;Charlotte
2016-10-16;1.39;10354.65;2016;Charlotte
2016-10-09;1.51;8596.56;2016;Charlotte
2016-10-02;1.48;8258.16;2016;Charlotte
2016-09-25;1.47;8278.26;2016;Charlotte
2016-09-18;1.43;11648.35;2016;Charlotte
2016-09-11;1.42;7860.24;2016;Charlotte
2016-09-04;1.33;7805.93;2016;Charlotte
2016-08-28;1.4;1906.25;2016;Charlotte
2016-08-21;1.38;1628.11;2016;Charlotte
2016-08-14;1.4;4817.93;2016;Charlotte
2016-08-07;1.43;3787.04;2016;Charlotte
2016-07-31;1.48;3330.12;2016;Charlotte
2016-07-24;1.46;3346.43;2016;Charlotte
2016-07-17;1.43;3223.95;2016;Charlotte
2016-07-10;1.26;4548.85;2016;Charlotte
2016-07-03;1.2;8290.19;2016;Charlotte
2016-06-26;1.28;3210.85;2016;Charlotte
2016-06-19;1.21;4841.6;2016;Charlotte
2016-06-12;1.25;3825.94;2016;Charlotte
2016-06-05;1.25;6333.06;2016;Charlotte
2016-05-29;1.21;6510.84;2016;Charlotte
2016-05-22;1.26;3940.95;2016;Charlotte
2016-05-15;1.12;10963.18;2016;Charlotte
2016-05-08;1.05;7275.44;2016;Charlotte
2016-05-01;1.04;12264.95;2016;Charlotte
2016-04-24;1.12;10957.48;2016;Charlotte
2016-04-17;1.14;5886.98;2016;Charlotte
2016-04-10;1.1;11986.9;2016;Charlotte
2016-04-03;1.12;6794.41;2016;Charlotte
2016-03-27;1.14;5266.6;2016;Charlotte
2016-03-20;1.15;5987.67;2016;Charlotte
2016-03-13;1.05;11010.06;2016;Charlotte
2016-03-06;1.09;5598.36;2016;Charlotte
2016-02-28;1.05;10588.98;2016;Charlotte
2016-02-21;1.07;4579.6;2016;Charlotte
2016-02-14;1;7387.35;2016;Charlotte
2016-02-07;0.8;17681.68;2016;Charlotte
2016-01-31;0.95;7414.84;2016;Charlotte
2016-01-24;0.92;11481.81;2016;Charlotte
2016-01-17;0.98;5767.43;2016;Charlotte
2016-01-10;0.95;8518.03;2016;Charlotte
2016-01-03;0.96;3529.21;2016;Charlotte
2016-12-25;1.22;955.34;2016;Chicago
2016-12-18;1.18;1065.6;2016;Chicago
2016-12-11;1.09;1102.23;2016;Chicago
2016-12-04;1.27;621.47;2016;Chicago
2016-11-27;1.1;797.78;2016;Chicago
2016-11-20;1.13;997.51;2016;Chicago
2016-11-13;1.82;593.89;2016;Chicago
2016-11-06;2.07;1095.69;2016;Chicago
2016-10-30;2.07;1587.11;2016;Chicago
2016-10-23;1.84;790;2016;Chicago
2016-10-16;1.8;1047.85;2016;Chicago
2016-10-09;1.82;968.89;2016;Chicago
2016-10-02;1.83;530.52;2016;Chicago
2016-09-25;1.8;744.44;2016;Chicago
2016-09-18;1.7;802.22;2016;Chicago
2016-09-11;1.67;2084.68;2016;Chicago
2016-09-04;1.6;2320.05;2016;Chicago
2016-08-28;1.6;4244.28;2016;Chicago
2016-08-21;1.63;1582.1;2016;Chicago
2016-08-14;1.67;2139.33;2016;Chicago
2016-08-07;1.68;262.16;2016;Chicago
2016-07-31;1.68;317.97;2016;Chicago
2016-07-24;1.66;1819.86;2016;Chicago
2016-07-17;1.51;12735.54;2016;Chicago
2016-07-10;1.53;1894.09;2016;Chicago
2016-07-03;1.23;378.93;2016;Chicago
2016-06-26;1.18;457.23;2016;Chicago
2016-06-19;1.2;1867.44;2016;Chicago
2016-06-12;1.3;2213.29;2016;Chicago
2016-06-05;1.2;3216.39;2016;Chicago
2016-05-29;1.15;3359.7;2016;Chicago
2016-05-22;1.11;6544.59;2016;Chicago
2016-05-15;1.04;4797.75;2016;Chicago
2016-05-08;0.97;4997.64;2016;Chicago
2016-05-01;1;4166.66;2016;Chicago
2016-04-24;1.08;4684.93;2016;Chicago
2016-04-17;1.08;4806.9;2016;Chicago
2016-04-10;1.11;9926.52;2016;Chicago
2016-04-03;1.15;3947.19;2016;Chicago
2016-03-27;0.9;4221.71;2016;Chicago
2016-03-20;1.11;3147.06;2016;Chicago
2016-03-13;1;2191.66;2016;Chicago
2016-03-06;1.13;2222.83;2016;Chicago
2016-02-28;1.15;1902.77;2016;Chicago
2016-02-21;1.09;10558.8;2016;Chicago
2016-02-14;1;18322.72;2016;Chicago
2016-02-07;0.82;21748.61;2016;Chicago
2016-01-31;1.12;1186.35;2016;Chicago
2016-01-24;1.01;2400.3;2016;Chicago
2016-01-17;1.11;15802.25;2016;Chicago
2016-01-10;1.08;39333.27;2016;Chicago
2016-01-03;0.93;21615.36;2016;Chicago
2016-12-25;0.82;144036.81;2016;CincinnatiDayton
2016-12-18;0.99;89485.68;2016;CincinnatiDayton
2016-12-11;0.77;141290.54;2016;CincinnatiDayton
2016-12-04;0.7;194318.91;2016;CincinnatiDayton
2016-11-27;1.09;84702.28;2016;CincinnatiDayton
2016-11-20;0.98;130220.25;2016;CincinnatiDayton
2016-11-13;1.07;129104.39;2016;CincinnatiDayton
2016-11-06;1.08;127193.62;2016;CincinnatiDayton
2016-10-30;1.02;137691.88;2016;CincinnatiDayton
2016-10-23;0.96;156407.87;2016;CincinnatiDayton
2016-10-16;1.07;117051.08;2016;CincinnatiDayton
2016-10-09;1.01;149624.89;2016;CincinnatiDayton
2016-10-02;1.03;147472.29;2016;CincinnatiDayton
2016-09-25;1.09;127624.84;2016;CincinnatiDayton
2016-09-18;0.96;137923.52;2016;CincinnatiDayton
2016-09-11;1.04;108519.74;2016;CincinnatiDayton
2016-09-04;1.12;102794.03;2016;CincinnatiDayton
2016-08-28;1.13;97229.69;2016;CincinnatiDayton
2016-08-21;1.07;102390.4;2016;CincinnatiDayton
2016-08-14;1.03;105549.16;2016;CincinnatiDayton
2016-08-07;1.03;100553.51;2016;CincinnatiDayton
2016-07-31;1.07;88090.7;2016;CincinnatiDayton
2016-07-24;1.1;89695.64;2016;CincinnatiDayton
2016-07-17;1.05;101973.21;2016;CincinnatiDayton
2016-07-10;1.06;78560.24;2016;CincinnatiDayton
2016-07-03;0.84;118272.52;2016;CincinnatiDayton
2016-06-26;0.92;75549.11;2016;CincinnatiDayton
2016-06-19;0.91;105248.43;2016;CincinnatiDayton
2016-06-12;1.05;46347.93;2016;CincinnatiDayton
2016-06-05;0.85;81916.42;2016;CincinnatiDayton
2016-05-29;0.84;69163.08;2016;CincinnatiDayton
2016-05-22;0.82;74251.91;2016;CincinnatiDayton
2016-05-15;0.88;53944.28;2016;CincinnatiDayton
2016-05-08;0.86;87869.71;2016;CincinnatiDayton
2016-05-01;0.94;44324;2016;CincinnatiDayton
2016-04-24;0.94;41934.57;2016;CincinnatiDayton
2016-04-17;0.93;36551.04;2016;CincinnatiDayton
2016-04-10;0.89;49093.66;2016;CincinnatiDayton
2016-04-03;0.89;50468.58;2016;CincinnatiDayton
2016-03-27;0.9;52163.65;2016;CincinnatiDayton
2016-03-20;0.9;50472.61;2016;CincinnatiDayton
2016-03-13;0.88;52395.6;2016;CincinnatiDayton
2016-03-06;0.85;54219.12;2016;CincinnatiDayton
2016-02-28;0.87;56152.18;2016;CincinnatiDayton
2016-02-21;0.86;45673.76;2016;CincinnatiDayton
2016-02-14;0.86;53192.11;2016;CincinnatiDayton
2016-02-07;0.81;61180.85;2016;CincinnatiDayton
2016-01-31;0.94;33496.41;2016;CincinnatiDayton
2016-01-24;0.89;47199.01;2016;CincinnatiDayton
2016-01-17;0.86;53232.61;2016;CincinnatiDayton
2016-01-10;0.92;37684.81;2016;CincinnatiDayton
2016-01-03;0.9;29550.02;2016;CincinnatiDayton
2016-12-25;1.07;1459.35;2016;Columbus
2016-12-18;1.06;2461.41;2016;Columbus
2016-12-11;0.98;2155.38;2016;Columbus
2016-12-04;0.84;5158.75;2016;Columbus
2016-11-27;1.1;1671.27;2016;Columbus
2016-11-20;1.33;1601.86;2016;Columbus
2016-11-13;1.38;2082.43;2016;Columbus
2016-11-06;1.41;1419.82;2016;Columbus
2016-10-30;1.1;1850.37;2016;Columbus
2016-10-23;1.11;2081.46;2016;Columbus
2016-10-16;1.31;2270.65;2016;Columbus
2016-10-09;1.33;3430.37;2016;Columbus
2016-10-02;1.3;4469.54;2016;Columbus
2016-09-25;1.14;711.51;2016;Columbus
2016-09-18;1.07;1631.84;2016;Columbus
2016-09-11;1.06;1755;2016;Columbus
2016-09-04;1.06;466.29;2016;Columbus
2016-08-28;1.07;1842.04;2016;Columbus
2016-08-21;1.2;4122.93;2016;Columbus
2016-08-14;1.17;3864.9;2016;Columbus
2016-08-07;1.18;13474.99;2016;Columbus
2016-07-31;1.21;7260.37;2016;Columbus
2016-07-24;1.15;8564.06;2016;Columbus
2016-07-17;1.18;2931.27;2016;Columbus
2016-07-10;1.06;11536.73;2016;Columbus
2016-07-03;0.94;4656.27;2016;Columbus
2016-06-26;1.04;4847.72;2016;Columbus
2016-06-19;1.13;6081.41;2016;Columbus
2016-06-12;1.13;6081.58;2016;Columbus
2016-06-05;1.07;6408.19;2016;Columbus
2016-05-29;0.93;6885.94;2016;Columbus
2016-05-22;0.83;9991.52;2016;Columbus
2016-05-15;0.84;18532.83;2016;Columbus
2016-05-08;0.9;15137.8;2016;Columbus
2016-05-01;0.71;7485.91;2016;Columbus
2016-04-24;0.72;8238.93;2016;Columbus
2016-04-17;0.97;7590.56;2016;Columbus
2016-04-10;0.96;9453.96;2016;Columbus
2016-04-03;0.95;21163.82;2016;Columbus
2016-03-27;1.01;20098.73;2016;Columbus
2016-03-20;1.04;16153.49;2016;Columbus
2016-03-13;1.05;14097.62;2016;Columbus
2016-03-06;0.95;17567.37;2016;Columbus
2016-02-28;1.03;10262.4;2016;Columbus
2016-02-21;1.05;6111.41;2016;Columbus
2016-02-14;0.91;7182.14;2016;Columbus
2016-02-07;0.81;6961.25;2016;Columbus
2016-01-31;0.92;9258.85;2016;Columbus
2016-01-24;0.89;4435.73;2016;Columbus
2016-01-17;1.03;6492.6;2016;Columbus
2016-01-10;0.97;6988.68;2016;Columbus
2016-01-03;0.91;6208.46;2016;Columbus
2016-12-25;0.76;2661.1;2016;DallasFtWorth
2016-12-18;0.69;2246.16;2016;DallasFtWorth
2016-12-11;0.69;2393.13;2016;DallasFtWorth
2016-12-04;0.69;2664.83;2016;DallasFtWorth
2016-11-27;0.9;2390.64;2016;DallasFtWorth
2016-11-20;1;746.62;2016;DallasFtWorth
2016-11-13;1.08;160.63;2016;DallasFtWorth
2016-11-06;1.14;273.66;2016;DallasFtWorth
2016-10-30;1.14;806.01;2016;DallasFtWorth
2016-10-23;1.08;4850.5;2016;DallasFtWorth
2016-10-16;0.99;3145.82;2016;DallasFtWorth
2016-10-09;0.93;2677.15;2016;DallasFtWorth
2016-10-02;0.95;4185.65;2016;DallasFtWorth
2016-09-25;0.92;25698.26;2016;DallasFtWorth
2016-09-18;0.8;5993.16;2016;DallasFtWorth
2016-09-11;0.79;9088.35;2016;DallasFtWorth
2016-09-04;0.74;5723.11;2016;DallasFtWorth
2016-08-28;0.74;2461.88;2016;DallasFtWorth
2016-08-21;0.77;902.68;2016;DallasFtWorth
2016-08-14;0.88;3256.28;2016;DallasFtWorth
2016-08-07;0.83;14711.9;2016;DallasFtWorth
2016-07-31;0.88;19284.9;2016;DallasFtWorth
2016-07-24;0.94;14107.32;2016;DallasFtWorth
2016-07-17;0.96;2984.62;2016;DallasFtWorth
2016-07-10;0.91;8348.85;2016;DallasFtWorth
2016-07-03;0.89;16194.53;2016;DallasFtWorth
2016-06-26;0.85;7080.82;2016;DallasFtWorth
